InvoiceId,Date,VATPeriod,CompanyId,Sector,SizeCategory,BuyerId,BuyerSector,BuyerSizeCategory,Good,Quantity,ExciseDutyRate,TotalObligation,ActualPayment,PaymentFactor,ComplianceCategory,UnderPayment
INV3411412,2023-09-26,2023 Q3,2025,Importer,Small,1601,Distributors,Medium,Wine_Imported,82.078,10.67,875.77,704.58,0.8045,partially_compliant,171.19
INV3411413,2023-09-26,2023 Q3,2061,Importer,Small,1601,Distributors,Medium,Beer_Imported,76.048,3.0,228.14,13.33,0.0584,non_compliant,214.81
INV3413439,2023-09-26,2023 Q3,2052,Importer,Small,1602,Distributors,Small,Coffee_Beans_Imported,52.563995,25.0,1314.1,1300.36,0.9895,compliant,13.74
INV3413442,2023-09-26,2023 Q3,2016,Importer,Medium,1602,Distributors,Small,Beer_Imported,118.892714,3.0,356.68,23.01,0.0645,non_compliant,333.67
INV3413443,2023-09-26,2023 Q3,2061,Importer,Small,1602,Distributors,Small,Wine_Imported,266.613775,10.67,2844.77,166.22,0.0584,non_compliant,2678.55
INV3415352,2023-09-26,2023 Q3,2071,Importer,Small,1603,Distributors,Small,Wine_Imported,119.856466,10.67,1278.87,656.57,0.5134,partially_compliant,622.3
INV3417062,2023-09-26,2023 Q3,2035,Importer,Small,1604,Distributors,Small,Coffee_Beans_Imported,9.558,25.0,238.95,133.9,0.5604,partially_compliant,105.05
INV3417067,2023-09-26,2023 Q3,2042,Importer,Large,1604,Distributors,Small,Wine_Imported,85.051,10.67,907.49,387.05,0.4265,partially_compliant,520.44
INV3417068,2023-09-26,2023 Q3,2020,Importer,Small,1604,Distributors,Small,Beer_Imported,53.608,3.0,160.82,103.74,0.6451,partially_compliant,57.08
INV3419015,2023-09-26,2023 Q3,2048,Importer,Small,1605,Distributors,Small,Coffee_Beans_Imported,56.547056,25.0,1413.68,1348.1,0.9536,compliant,65.58
INV3419019,2023-09-26,2023 Q3,2050,Importer,Medium,1605,Distributors,Small,Beer_Imported,222.317263,3.0,666.95,491.43,0.7368,partially_compliant,175.53
INV3420835,2023-09-26,2023 Q3,2049,Importer,Large,1606,Distributors,Medium,Coffee_Beans_Imported,48.369904,25.0,1209.25,1159.31,0.9587,compliant,49.93
INV3420838,2023-09-26,2023 Q3,2033,Importer,Small,1606,Distributors,Medium,Beer_Imported,39.512713,3.0,118.54,112.65,0.9504,compliant,5.88
INV3420839,2023-09-26,2023 Q3,2053,Importer,Large,1606,Distributors,Medium,Wine_Imported,316.100646,10.67,3372.79,267.54,0.0793,non_compliant,3105.25
INV3422865,2023-09-26,2023 Q3,2050,Importer,Medium,1607,Distributors,Small,Coffee_Beans_Imported,24.729412,25.0,618.24,455.53,0.7368,partially_compliant,162.71
INV3422866,2023-09-26,2023 Q3,2039,Importer,Large,1607,Distributors,Small,Wine_Imported,127.628519,10.67,1361.8,1329.54,0.9763,compliant,32.25
INV3422868,2023-09-26,2023 Q3,2064,Importer,Medium,1607,Distributors,Small,Beer_Imported,26.141789,3.0,78.43,78.43,1.0,compliant,0.0
INV3424816,2023-09-26,2023 Q3,2040,Importer,Large,1608,Distributors,Small,Coffee_Beans_Imported,37.740826,25.0,943.52,638.56,0.6768,partially_compliant,304.96
INV3424819,2023-09-26,2023 Q3,2058,Importer,Medium,1608,Distributors,Small,Wine_Imported,302.114207,10.67,3223.56,3153.41,0.9782,compliant,70.15
INV3426518,2023-09-26,2023 Q3,2027,Importer,Small,1609,Distributors,Small,Wine_Imported,34.49594,10.67,368.07,356.53,0.9686,compliant,11.54
INV3426519,2023-09-26,2023 Q3,2035,Importer,Small,1609,Distributors,Small,Beer_Imported,170.734585,3.0,512.2,287.03,0.5604,partially_compliant,225.17
INV3428154,2023-09-26,2023 Q3,2051,Importer,Medium,1610,Distributors,Small,Wine_Imported,80.898883,10.67,863.19,842.53,0.9761,compliant,20.66
INV3429889,2023-09-26,2023 Q3,2038,Importer,Large,1611,Distributors,Small,Coffee_Beans_Imported,22.604181,25.0,565.1,556.58,0.9849,compliant,8.52
INV3429893,2023-09-26,2023 Q3,2071,Importer,Small,1611,Distributors,Small,Beer_Imported,72.930457,3.0,218.79,112.33,0.5134,partially_compliant,106.46
INV3429894,2023-09-26,2023 Q3,2020,Importer,Small,1611,Distributors,Small,Wine_Imported,99.181989,10.67,1058.27,682.66,0.6451,partially_compliant,375.61
INV3431708,2023-09-26,2023 Q3,2020,Importer,Small,1612,Distributors,Small,Coffee_Beans_Imported,104.158466,25.0,2603.96,1679.73,0.6451,partially_compliant,924.23
INV3431713,2023-09-26,2023 Q3,2069,Importer,Medium,1612,Distributors,Small,Beer_Imported,234.085895,3.0,702.26,520.56,0.7413,partially_compliant,181.7
INV3431714,2023-09-26,2023 Q3,2040,Importer,Large,1612,Distributors,Small,Wine_Imported,363.122806,10.67,3874.52,2622.21,0.6768,partially_compliant,1252.31
INV3433702,2023-09-26,2023 Q3,2051,Importer,Medium,1613,Distributors,Small,Beer_Imported,39.362202,3.0,118.09,115.26,0.9761,compliant,2.83
INV3433703,2023-09-26,2023 Q3,2037,Importer,Large,1613,Distributors,Small,Wine_Imported,47.178719,10.67,503.4,0.0,0.0,non_compliant,503.4
INV3435584,2023-09-26,2023 Q3,2017,Importer,Medium,1614,Distributors,Small,Coffee_Beans_Imported,30.213031,25.0,755.33,494.1,0.6541,partially_compliant,261.23
INV3435588,2023-09-26,2023 Q3,2064,Importer,Medium,1614,Distributors,Small,Wine_Imported,26.335171,10.67,281.0,281.0,1.0,compliant,0.0
INV3437512,2023-09-26,2023 Q3,2057,Importer,Small,1615,Distributors,Medium,Beer_Imported,400.208528,3.0,1200.63,0.0,0.0,non_compliant,1200.63
INV3437514,2023-09-26,2023 Q3,2052,Importer,Small,1615,Distributors,Medium,Wine_Imported,170.69197,10.67,1821.28,1802.24,0.9895,compliant,19.04
INV3439501,2023-09-26,2023 Q3,2038,Importer,Large,1616,Distributors,Small,Coffee_Beans_Imported,44.422366,25.0,1110.56,1093.82,0.9849,compliant,16.74
INV3439504,2023-09-26,2023 Q3,2028,Importer,Medium,1616,Distributors,Small,Wine_Imported,26.043498,10.67,277.88,14.17,0.051,non_compliant,263.71
INV3441387,2023-09-26,2023 Q3,2014,Importer,Medium,1617,Distributors,Small,Coffee_Beans_Imported,8.180397,25.0,204.51,0.0,0.0,non_compliant,204.51
INV3441389,2023-09-26,2023 Q3,2027,Importer,Small,1617,Distributors,Small,Wine_Imported,169.485975,10.67,1808.42,1751.7,0.9686,compliant,56.71
INV3443270,2023-09-26,2023 Q3,2057,Importer,Small,1618,Distributors,Small,Coffee_Beans_Imported,13.605052,25.0,340.13,0.0,0.0,non_compliant,340.13
INV3443273,2023-09-26,2023 Q3,2023,Importer,Small,1618,Distributors,Small,Beer_Imported,75.760004,3.0,227.28,215.92,0.95,partially_compliant,11.36
INV3443274,2023-09-26,2023 Q3,2030,Importer,Small,1618,Distributors,Small,Wine_Imported,112.010284,10.67,1195.15,1166.11,0.9757,compliant,29.04
INV3445194,2023-09-26,2023 Q3,2070,Importer,Small,1619,Distributors,Medium,Coffee_Beans_Imported,45.264486,25.0,1131.61,0.0,0.0,non_compliant,1131.61
INV3445197,2023-09-26,2023 Q3,2061,Importer,Small,1619,Distributors,Medium,Wine_Imported,340.049186,10.67,3628.32,212.0,0.0584,non_compliant,3416.32
INV3445198,2023-09-26,2023 Q3,2057,Importer,Small,1619,Distributors,Medium,Beer_Imported,192.776441,3.0,578.33,0.0,0.0,non_compliant,578.33
INV3447223,2023-09-26,2023 Q3,2039,Importer,Large,1620,Distributors,Medium,Coffee_Beans_Imported,54.24422,25.0,1356.11,1323.99,0.9763,compliant,32.12
INV3447227,2023-09-26,2023 Q3,2065,Importer,Small,1620,Distributors,Medium,Wine_Imported,117.374907,10.67,1252.39,1220.94,0.9749,compliant,31.45
INV3449253,2023-09-26,2023 Q3,2062,Importer,Small,1621,Distributors,Large,Coffee_Beans_Imported,132.759875,25.0,3319.0,3319.0,1.0,compliant,0.0
INV3449258,2023-09-26,2023 Q3,2061,Importer,Small,1621,Distributors,Large,Beer_Imported,44.412424,3.0,133.24,7.79,0.0584,non_compliant,125.45
INV3449259,2023-09-26,2023 Q3,2030,Importer,Small,1621,Distributors,Large,Wine_Imported,496.560103,10.67,5298.3,5169.55,0.9757,compliant,128.74
INV3451286,2023-09-26,2023 Q3,2043,Importer,Small,1622,Distributors,Medium,Coffee_Beans_Imported,67.173669,25.0,1679.34,1176.01,0.7003,partially_compliant,503.33
INV3451287,2023-09-26,2023 Q3,2013,Importer,Small,1622,Distributors,Medium,Wine_Imported,572.805097,10.67,6111.83,611.18,0.1,non_compliant,5500.65
INV3451289,2023-09-26,2023 Q3,2021,Importer,Small,1622,Distributors,Medium,Beer_Imported,74.886814,3.0,224.66,163.16,0.7262,partially_compliant,61.5
INV3453315,2023-09-26,2023 Q3,2049,Importer,Large,1623,Distributors,Small,Coffee_Beans_Imported,53.534681,25.0,1338.37,1283.1,0.9587,compliant,55.26
INV3453318,2023-09-26,2023 Q3,2063,Importer,Small,1623,Distributors,Small,Wine_Imported,194.179442,10.67,2071.89,2.47,0.0012,non_compliant,2069.43
INV3453319,2023-09-26,2023 Q3,2015,Importer,Small,1623,Distributors,Small,Beer_Imported,314.884443,3.0,944.65,433.07,0.4584,partially_compliant,511.58
INV3455346,2023-09-26,2023 Q3,2045,Importer,Medium,1624,Distributors,Small,Coffee_Beans_Imported,38.875179,25.0,971.88,97.19,0.1,non_compliant,874.69
INV3455347,2023-09-26,2023 Q3,2027,Importer,Small,1624,Distributors,Small,Wine_Imported,452.951175,10.67,4832.99,4681.42,0.9686,compliant,151.56
INV3455348,2023-09-26,2023 Q3,2042,Importer,Large,1624,Distributors,Small,Beer_Imported,87.782477,3.0,263.35,112.32,0.4265,partially_compliant,151.03
INV3457338,2023-09-26,2023 Q3,2052,Importer,Small,1625,Distributors,Small,Beer_Imported,81.926656,3.0,245.78,243.21,0.9895,compliant,2.57
INV3457339,2023-09-26,2023 Q3,2071,Importer,Small,1625,Distributors,Small,Wine_Imported,98.075981,10.67,1046.47,537.25,0.5134,partially_compliant,509.22
INV3459218,2023-09-26,2023 Q3,2051,Importer,Medium,1626,Distributors,Medium,Coffee_Beans_Imported,100.995056,25.0,2524.88,2464.43,0.9761,compliant,60.44
INV3459223,2023-09-26,2023 Q3,2058,Importer,Medium,1626,Distributors,Medium,Wine_Imported,167.382185,10.67,1785.97,1747.1,0.9782,compliant,38.86
INV3461145,2023-09-26,2023 Q3,2036,Importer,Small,1627,Distributors,Medium,Coffee_Beans_Imported,53.295787,25.0,1332.39,1315.9,0.9876,compliant,16.49
INV3461148,2023-09-26,2023 Q3,2049,Importer,Large,1627,Distributors,Medium,Wine_Imported,373.63072,10.67,3986.64,3822.02,0.9587,compliant,164.62
INV3461149,2023-09-26,2023 Q3,2039,Importer,Large,1627,Distributors,Medium,Beer_Imported,39.590306,3.0,118.77,115.96,0.9763,compliant,2.81
INV3463174,2023-09-26,2023 Q3,2059,Importer,Small,1628,Distributors,Medium,Coffee_Beans_Imported,80.905618,25.0,2022.64,2005.18,0.9914,compliant,17.46
INV3463177,2023-09-26,2023 Q3,2062,Importer,Small,1628,Distributors,Medium,Beer_Imported,104.168594,3.0,312.51,312.51,1.0,compliant,0.0
INV3463178,2023-09-26,2023 Q3,2072,Importer,Medium,1628,Distributors,Medium,Wine_Imported,224.170197,10.67,2391.9,2332.97,0.9754,compliant,58.92
INV3465203,2023-09-26,2023 Q3,2067,Importer,Small,1629,Distributors,Large,Coffee_Beans_Imported,74.072076,25.0,1851.8,1828.28,0.9873,compliant,23.52
INV3465207,2023-09-26,2023 Q3,2016,Importer,Medium,1629,Distributors,Large,Beer_Imported,130.266967,3.0,390.8,25.21,0.0645,non_compliant,365.59
INV3465209,2023-09-26,2023 Q3,2061,Importer,Small,1629,Distributors,Large,Wine_Imported,246.748191,10.67,2632.8,153.83,0.0584,non_compliant,2478.97
INV3467235,2023-09-26,2023 Q3,2057,Importer,Small,1630,Distributors,Small,Coffee_Beans_Imported,34.837698,25.0,870.94,0.0,0.0,non_compliant,870.94
INV3467237,2023-09-26,2023 Q3,2016,Importer,Medium,1630,Distributors,Small,Beer_Imported,543.380483,3.0,1630.14,105.16,0.0645,non_compliant,1524.98
INV3467238,2023-09-26,2023 Q3,2062,Importer,Small,1630,Distributors,Small,Wine_Imported,512.81191,10.67,5471.7,5471.7,1.0,compliant,0.0
INV3469266,2023-09-26,2023 Q3,2054,Importer,Medium,1631,Distributors,Small,Coffee_Beans_Imported,82.593609,25.0,2064.84,2006.45,0.9717,compliant,58.39
INV3469267,2023-09-26,2023 Q3,2049,Importer,Large,1631,Distributors,Small,Wine_Imported,168.303496,10.67,1795.8,1721.65,0.9587,compliant,74.15
INV3469268,2023-09-26,2023 Q3,2017,Importer,Medium,1631,Distributors,Small,Beer_Imported,329.364755,3.0,988.09,646.36,0.6541,partially_compliant,341.73
INV3471296,2023-09-26,2023 Q3,2046,Importer,Small,1632,Distributors,Medium,Coffee_Beans_Imported,131.993442,25.0,3299.84,3274.97,0.9925,compliant,24.87
INV3471297,2023-09-26,2023 Q3,2030,Importer,Small,1632,Distributors,Medium,Beer_Imported,157.731782,3.0,473.2,461.7,0.9757,compliant,11.5
INV3471299,2023-09-26,2023 Q3,2041,Importer,Large,1632,Distributors,Medium,Wine_Imported,163.361907,10.67,1743.07,1743.07,1.0,compliant,0.0
INV3473284,2023-09-26,2023 Q3,2061,Importer,Small,1633,Distributors,Medium,Coffee_Beans_Imported,80.855083,25.0,2021.38,118.11,0.0584,non_compliant,1903.27
INV3473288,2023-09-26,2023 Q3,2048,Importer,Small,1633,Distributors,Medium,Wine_Imported,226.579298,10.67,2417.6,2305.46,0.9536,compliant,112.15
INV3473289,2023-09-26,2023 Q3,2064,Importer,Medium,1633,Distributors,Medium,Beer_Imported,177.315198,3.0,531.95,531.95,1.0,compliant,0.0
INV3475128,2023-09-26,2023 Q3,2048,Importer,Small,1634,Distributors,Small,Coffee_Beans_Imported,25.073882,25.0,626.85,597.77,0.9536,compliant,29.08
INV3475133,2023-09-26,2023 Q3,2018,Importer,Small,1634,Distributors,Small,Wine_Imported,195.38573,10.67,2084.77,2028.56,0.973,compliant,56.21
INV3475134,2023-09-26,2023 Q3,2015,Importer,Small,1634,Distributors,Small,Beer_Imported,104.335796,3.0,313.01,143.5,0.4584,partially_compliant,169.51
INV3476950,2023-09-26,2023 Q3,2028,Importer,Medium,1635,Distributors,Small,Coffee_Beans_Imported,18.056,25.0,451.4,23.02,0.051,non_compliant,428.38
INV3476952,2023-09-26,2023 Q3,2061,Importer,Small,1635,Distributors,Small,Beer_Imported,119.924,3.0,359.77,21.02,0.0584,non_compliant,338.75
INV3476954,2023-09-26,2023 Q3,2044,Importer,Small,1635,Distributors,Small,Wine_Imported,43.286,10.67,461.86,445.02,0.9635,compliant,16.84
INV3478982,2023-09-26,2023 Q3,2036,Importer,Small,1636,Distributors,Medium,Wine_Imported,357.472445,10.67,3814.23,3767.02,0.9876,compliant,47.21
INV3478983,2023-09-26,2023 Q3,2070,Importer,Small,1636,Distributors,Medium,Beer_Imported,284.233673,3.0,852.7,0.0,0.0,non_compliant,852.7
INV3481008,2023-09-26,2023 Q3,2029,Importer,Medium,1637,Distributors,Medium,Coffee_Beans_Imported,61.255819,25.0,1531.4,0.0,0.0,non_compliant,1531.4
INV3481012,2023-09-26,2023 Q3,2018,Importer,Small,1637,Distributors,Medium,Beer_Imported,283.848016,3.0,851.54,828.59,0.973,compliant,22.96
INV3481014,2023-09-26,2023 Q3,2064,Importer,Medium,1637,Distributors,Medium,Wine_Imported,70.044501,10.67,747.37,747.37,1.0,compliant,0.0
INV3483000,2023-09-26,2023 Q3,2039,Importer,Large,1638,Distributors,Small,Coffee_Beans_Imported,43.156893,25.0,1078.92,1053.37,0.9763,compliant,25.55
INV3483003,2023-09-26,2023 Q3,2032,Importer,Small,1638,Distributors,Small,Wine_Imported,380.861174,10.67,4063.79,2259.39,0.556,partially_compliant,1804.4
INV3484922,2023-09-26,2023 Q3,2046,Importer,Small,1639,Distributors,Medium,Coffee_Beans_Imported,85.782626,25.0,2144.57,2128.4,0.9925,compliant,16.16
INV3484928,2023-09-26,2023 Q3,2056,Importer,Small,1639,Distributors,Medium,Wine_Imported,356.107455,10.67,3799.67,3710.03,0.9764,compliant,89.64
INV3486953,2023-09-26,2023 Q3,2033,Importer,Small,1640,Distributors,Large,Coffee_Beans_Imported,82.325619,25.0,2058.14,1955.98,0.9504,compliant,102.16
INV3486958,2023-09-26,2023 Q3,2036,Importer,Small,1640,Distributors,Large,Beer_Imported,449.770196,3.0,1349.31,1332.61,0.9876,compliant,16.7
INV3486959,2023-09-26,2023 Q3,2050,Importer,Medium,1640,Distributors,Large,Wine_Imported,309.943904,10.67,3307.1,2436.75,0.7368,partially_compliant,870.35
INV3488943,2023-09-26,2023 Q3,2059,Importer,Small,1641,Distributors,Medium,Coffee_Beans_Imported,33.552141,25.0,838.8,831.56,0.9914,compliant,7.24
INV3488949,2023-09-26,2023 Q3,2029,Importer,Medium,1641,Distributors,Medium,Wine_Imported,183.128838,10.67,1953.98,0.0,0.0,non_compliant,1953.98
INV3490829,2023-09-26,2023 Q3,2058,Importer,Medium,1642,Distributors,Small,Coffee_Beans_Imported,19.913591,25.0,497.84,487.01,0.9782,compliant,10.83
INV3492753,2023-09-26,2023 Q3,2060,Importer,Medium,1643,Distributors,Medium,Coffee_Beans_Imported,112.721047,25.0,2818.03,2818.03,1.0,compliant,0.0
INV3492757,2023-09-26,2023 Q3,2062,Importer,Small,1643,Distributors,Medium,Wine_Imported,475.805313,10.67,5076.84,5076.84,1.0,compliant,0.0
INV3492758,2023-09-26,2023 Q3,2049,Importer,Large,1643,Distributors,Medium,Beer_Imported,372.533317,3.0,1117.6,1071.45,0.9587,compliant,46.15
INV3494669,2023-09-26,2023 Q3,2038,Importer,Large,1644,Distributors,Small,Wine_Imported,254.949811,10.67,2720.31,2679.3,0.9849,compliant,41.01
INV3496380,2023-09-26,2023 Q3,2058,Importer,Medium,1645,Distributors,Large,Coffee_Beans_Imported,58.605434,25.0,1465.14,1433.25,0.9782,compliant,31.88
INV3496382,2023-09-26,2023 Q3,2054,Importer,Medium,1645,Distributors,Large,Beer_Imported,286.177342,3.0,858.53,834.26,0.9717,compliant,24.28
INV3496383,2023-09-26,2023 Q3,2069,Importer,Medium,1645,Distributors,Large,Wine_Imported,285.822165,10.67,3049.72,2260.65,0.7413,partially_compliant,789.07
INV3498373,2023-09-26,2023 Q3,2021,Importer,Small,1646,Distributors,Small,Beer_Imported,120.8156,3.0,362.45,263.23,0.7262,partially_compliant,99.22
INV3498374,2023-09-26,2023 Q3,2040,Importer,Large,1646,Distributors,Small,Wine_Imported,117.984627,10.67,1258.9,852.0,0.6768,partially_compliant,406.9
INV3500296,2023-09-26,2023 Q3,2045,Importer,Medium,1647,Distributors,Large,Coffee_Beans_Imported,80.24758,25.0,2006.19,200.62,0.1,non_compliant,1805.57
INV3500298,2023-09-26,2023 Q3,2070,Importer,Small,1647,Distributors,Large,Beer_Imported,480.91613,3.0,1442.75,0.0,0.0,non_compliant,1442.75
INV3500299,2023-09-26,2023 Q3,2028,Importer,Medium,1647,Distributors,Large,Wine_Imported,176.34009,10.67,1881.55,95.95,0.051,non_compliant,1785.6
INV3502323,2023-09-26,2023 Q3,2013,Importer,Small,1648,Distributors,Small,Coffee_Beans_Imported,76.146023,25.0,1903.65,190.37,0.1,non_compliant,1713.29
INV3502328,2023-09-26,2023 Q3,2017,Importer,Medium,1648,Distributors,Small,Wine_Imported,196.808206,10.67,2099.94,1373.68,0.6541,partially_compliant,726.27
INV3502329,2023-09-26,2023 Q3,2066,Importer,Large,1648,Distributors,Small,Beer_Imported,223.936748,3.0,671.81,662.11,0.9856,compliant,9.7
INV3504353,2023-09-26,2023 Q3,2057,Importer,Small,1649,Distributors,Medium,Coffee_Beans_Imported,47.994716,25.0,1199.87,0.0,0.0,non_compliant,1199.87
INV3504357,2023-09-26,2023 Q3,2050,Importer,Medium,1649,Distributors,Medium,Beer_Imported,366.460617,3.0,1099.38,810.05,0.7368,partially_compliant,289.33
INV3504358,2023-09-26,2023 Q3,2037,Importer,Large,1649,Distributors,Medium,Wine_Imported,276.654967,10.67,2951.91,0.0,0.0,non_compliant,2951.91
INV3506383,2023-09-26,2023 Q3,2016,Importer,Medium,1650,Distributors,Large,Coffee_Beans_Imported,118.940621,25.0,2973.52,191.82,0.0645,non_compliant,2781.69
INV3506388,2023-09-26,2023 Q3,2069,Importer,Medium,1650,Distributors,Large,Beer_Imported,121.087981,3.0,363.26,269.27,0.7413,partially_compliant,93.99
INV3506389,2023-09-26,2023 Q3,2018,Importer,Small,1650,Distributors,Large,Wine_Imported,155.547606,10.67,1659.69,1614.95,0.973,compliant,44.75
INV3508413,2023-09-26,2023 Q3,2066,Importer,Large,1651,Distributors,Medium,Coffee_Beans_Imported,115.111131,25.0,2877.78,2836.23,0.9856,compliant,41.55
INV3508418,2023-09-26,2023 Q3,2066,Importer,Large,1651,Distributors,Medium,Wine_Imported,276.944764,10.67,2955.0,2912.33,0.9856,compliant,42.67
INV3508419,2023-09-26,2023 Q3,2067,Importer,Small,1651,Distributors,Medium,Beer_Imported,103.562449,3.0,310.69,306.74,0.9873,compliant,3.95
INV3510442,2023-09-26,2023 Q3,2023,Importer,Small,1652,Distributors,Large,Coffee_Beans_Imported,55.493388,25.0,1387.33,1317.97,0.95,partially_compliant,69.37
INV3510447,2023-09-26,2023 Q3,2071,Importer,Small,1652,Distributors,Large,Beer_Imported,131.024467,3.0,393.07,201.8,0.5134,partially_compliant,191.27
INV3510449,2023-09-26,2023 Q3,2017,Importer,Medium,1652,Distributors,Large,Wine_Imported,176.251972,10.67,1880.61,1230.2,0.6541,partially_compliant,650.41
INV3512398,2023-09-26,2023 Q3,2031,Importer,Medium,1653,Distributors,Small,Coffee_Beans_Imported,2.539,25.0,63.48,63.33,0.9977,compliant,0.15
INV3512399,2023-09-26,2023 Q3,2055,Importer,Small,1653,Distributors,Small,Wine_Imported,41.516,10.67,442.98,442.98,1.0,compliant,0.0
INV3514135,2023-09-26,2023 Q3,2022,Importer,Small,1654,Distributors,Small,Coffee_Beans_Imported,14.678169,25.0,366.95,25.1,0.0684,non_compliant,341.85
INV3514138,2023-09-26,2023 Q3,2015,Importer,Small,1654,Distributors,Small,Wine_Imported,73.916651,10.67,788.69,361.57,0.4584,partially_compliant,427.12
INV3514139,2023-09-26,2023 Q3,2039,Importer,Large,1654,Distributors,Small,Beer_Imported,127.738634,3.0,383.22,374.14,0.9763,compliant,9.08
INV3515953,2023-09-26,2023 Q3,2033,Importer,Small,1655,Distributors,Small,Coffee_Beans_Imported,32.992225,25.0,824.81,783.86,0.9504,compliant,40.94
INV3515958,2023-09-26,2023 Q3,2038,Importer,Large,1655,Distributors,Small,Beer_Imported,260.586985,3.0,781.76,769.97,0.9849,compliant,11.79
